0.9874389198456922, 0.94634743, 0.99228297, 0.96877098, 2170.4828226566315, 8.368554830551147
0.9875160737248179, 0.94822799, 0.99068203, 0.96899023, 2021.4549748897552, 8.379628419876099
0.9888491213030433, 0.95269072, 0.99259574, 0.97223393, 1183.9737057685852, 8.326764583587646
0.9868259751393056, 0.94553405, 0.99025397, 0.96737746, 1351.4775865077972, 8.26123571395874
0.9861444492070296, 0.93920794, 0.99375655, 0.96571256, 1039.438570022583, 8.261409521102905
0.9878911273039006, 0.9482926, 0.99272972, 0.9700025, 1033.9353158473969, 8.277140855789185
0.9879554222031719, 0.94852758, 0.99279426, 0.97015623, 1030.2138278484344, 8.251977443695068
0.9871581654522075, 0.94407479, 0.99360168, 0.96820529, 1057.754732131958, 8.27647852897644
0.988953064723532, 0.95331044, 0.99251864, 0.97251952, 1044.905187368393, 8.272042751312256
0.9882447492498928, 0.94917847, 0.99345444, 0.97081189, 1037.5659914016724, 8.253598690032959
0.9879232747535363, 0.94999111, 0.99069095, 0.96991425, 1372.2912945747375, 8.263375759124756
0.9875192884697814, 0.94919483, 0.98946135, 0.96890991, 1352.4101054668427, 8.286378622055054
0.98924882126018, 0.95450091, 0.99264329, 0.97319852, 1029.670860528946, 8.267982721328735
0.988421560222889, 0.9533663, 0.98976895, 0.97122664, 1189.5021209716797, 8.284527778625488
0.9895970852978997, 0.95675324, 0.99198598, 0.97405111, 1037.7235596179962, 8.359991788864136
