0.6659858551221604, 0.34780878, 0.80117447, 0.48504713, 2.096623659133911, 0.5233948230743408
0.665899057008144, 0.34849001, 0.80153594, 0.48577559, 2.1381096839904785, 0.5739712715148926
0.6654629232747535, 0.3477979, 0.80082596, 0.48497266, 2.4364984035491943, 0.529186487197876
0.6661733819117017, 0.34902415, 0.80033139, 0.48607237, 2.2666473388671875, 0.5278220176696777
0.6662998285469353, 0.348026, 0.80097909, 0.48522248, 2.446922779083252, 0.5214099884033203
0.6659783540505787, 0.34896893, 0.8014584, 0.48622642, 2.2786309719085693, 0.5249361991882324
0.6661208744106301, 0.34909544, 0.80176611, 0.48640585, 1.9353320598602295, 0.5233690738677979
0.6660640805829404, 0.34853359, 0.80184816, 0.48587526, 2.298161506652832, 0.5705170631408691
0.6669599228461208, 0.34933793, 0.80113173, 0.48652426, 2.431907892227173, 0.5227527618408203
0.6657522503214744, 0.34802923, 0.79990851, 0.48502899, 2.2881264686584473, 0.5196497440338135
0.6653332618945563, 0.34744285, 0.80072531, 0.48460895, 2.4275100231170654, 0.5212483406066895
0.6664991427346764, 0.34848021, 0.8012594, 0.48571528, 2.2822823524475098, 0.5224814414978027
0.6661219459922846, 0.3482361, 0.80069861, 0.48537512, 2.0796308517456055, 0.5262131690979004
0.6661326618088298, 0.34928241, 0.80074684, 0.48639943, 2.1042163372039795, 0.5246832370758057
0.6656911701671667, 0.34819525, 0.8010758, 0.4854047, 2.081385850906372, 0.5245161056518555
